Name,Year,Self,Post,RDA,PSA,CSA,PatRD,CitPat,Q,RDInt,Process,Leverage,Capint,Inter,ROA,Industry
ヒロセ電機,2003,0.215189873,0.64556962,0.121549711,5.81929e-4,0.002120196,0.004787581,3.643391785,1.982978648,0.078391516,1.092947977,0.119365982,16.81968445,0.322948888,0.101165963,Electric
ヒロセ電機,2004,0.089552239,0.641791045,0.149441523,5.3274e-4,0.001973791,0.00356487,3.704982024,1.776587603,0.096137296,1.16152701,0.12914483399999999,7.486531987,0.36948817900000003,0.12581763,Electric
ヒロセ電機,2005,0.315217391,0.456521739,0.161693468,0.00052745000000000005,0.001885579,0.003262039,3.574893164,2.404649599,0.079297023,3.370267971,0.120388665,13.86468463,0.412920658,0.137345387,Electric
ヒロセ電機,2006,0.240740741,0.518518519,0.176564054,4.6236e-4,0.001563669,0.002618651,3.381932748,1.642896559,0.094878696,3.745640153,0.144260999,14.18540881,0.454883293,0.15023158,Electric
ヒロセ電機,2007,0.164383562,0.342465753,0.185366666,5.28328e-4,0.001424355,0.00285018,2.695965403,1.420888708,0.082209811,5.9653339,0.116981507,19.5590931,0.474858207,0.142910284,Electric
ヒロセ電機,2008,0.261538462,0.430769231,0.217370992,5.83944e-4,0.001437053,0.002686394,2.4609419,0.777826687,0.093728557,5.775946406,0.115848114,17.68729134,0.522106351,0.139025935,Electric
ヒロセ電機,2009,0.153846154,0.461538462,0.246535707,5.83694e-4,0.001351408,0.002367583,2.315268511,0.896495474,0.109066228,5.996384517,0.061145255,21.47802046,0.562043796,0.080790202,Electric
ヒロセ電機,2010,0.285714286,0.261904762,0.258297457,6.12197e-4,0.001306611,0.002370126,2.1342974,0.811310053,0.09454468,7.128881327,0.08890576,24.97095672,0.587761046,0.086197147,Electric
ヒロセ電機,2011,0.5,0.25,0.266488977,6.02307e-4,0.001120723,0.002260156,1.860718058,0.369854374,0.100140632,7.038175245,0.086777686,23.94230272,0.599978364,0.078697297,Electric
ヒロセ電機,2012,0.416666667,0.083333333,0.280289784,6.28325e-4,0.001013101,0.002241696,1.612385514,0.852931649,0.102405317,6.535623139,0.083687081,22.66692015,0.611446355,0.082448009,Electric
ヒロセ電機,2013,0.2,0.2,0.284910426,6.15428e-4,8.56353e-4,0.002160077,1.391473752,1.416346704,0.113427422,6.896001701,0.09289588,19.33525896,0.655048052,0.079879517,Electric
ヒロセ電機,2014,1,0,0.282637698,5.37794e-4,6.34183e-4,0.001902767,1.179230511,1.143789101,0.086368982,7.100914504,0.105020432,25.16893596,0.719882868,0.11468956,Electric
ヒロセ電機,2015,1,0,0.27411933,5.16387e-4,4.73061e-4,0.001883803,0.91609783,1.056544099,0.078949462,6.440663547,0.098117729,24.29821958,0.720574901,0.108456613,Electric
ヒロセ電機,2016,NA,NA,0.293184875,4.54558e-4,3.75737e-4,0.001550413,0.826599807,1.054958498,0.099655815,4.599000425,0.097174624,19.40023866,0.730787137,0.096422875,Electric
フクダ電子,1998,0.037037037,0.592592593,0.05734091,5.09653e-4,0.001961813,0.008888123,3.849309916,NA,0.042844056,1.419421017,0.367690503,9.5029554,NA,0.086385297,Electric
フクダ電子,1999,0.5,0,0.109482641,4.37295e-4,0.001603249,0.003994198,3.666284144,NA,0.043456117,1.893777069,0.369445068,9.311141933,NA,0.107507575,Electric
フクダ電子,2000,0.210526316,0.552631579,0.092840915,4.29301e-4,0.001908202,0.004624053,4.444901368,0.001678793,0.007666646,2.56393891,0.339425427,11.53726415,NA,0.100568677,Electric
フクダ電子,2001,0.186440678,0.305084746,0.090378921,4.27277e-4,0.002444485,0.004727622,5.721072263,0.290063981,0.00992842,2.839297926,0.350060384,12.82563406,NA,0.095407397,Electric
フクダ電子,2002,0.551724138,0.551724138,0.098606542,5.09897e-4,0.002334875,0.005171028,4.579109215,NA,0.017172698,3.247777525,0.363604761,13.51552531,NA,0.063520489,Electric
フクダ電子,2003,0.6,0.6,0.097627767,4.34828e-4,0.00182499,0.004453937,4.197040314,NA,0.010380427,3.107590609,0.317314985,12.98778947,NA,0.101744501,Electric
フクダ電子,2004,0.333333333,0.333333333,0.095198825,6.14358e-4,0.001941755,0.006453419,3.160624043,0.208313868,0.010492145,3.4627307960000002,0.306684987,12.74432053,NA,0.064216268,Electric
フクダ電子,2005,0.184210526,0.289473684,0.095998979,7.27609e-4,0.002787272,0.007579346,3.830725669,0.371371349,0.015055117,3.443626921,0.272541664,13.22417313,NA,0.070564334,Electric
フクダ電子,2006,0.325581395,0.279069767,0.108411881,8.74338e-4,0.002954061,0.008064969,3.378624032,0.239882202,0.017526237,3.872105605,0.298819497,14.06996198,NA,0.011357578,Electric
フクダ電子,2007,0.282051282,0.256410256,0.123297015,0.001029888,0.003017021,0.008352899,2.929466556,0.145931664,0.01988218,3.318978576,0.280665882,13.89194277,NA,0.063530796,Electric
フクダ電子,2008,0.4,0.08,0.142362073,0.001196916,0.002869015,0.008407547,2.397006896,NA,0.02363156,3.093702662,0.25858312,13.83742331,NA,0.061685997,Electric
フクダ電子,2009,0.307692308,0.230769231,0.154213035,0.001053633,0.002431787,0.006832323,2.308001662,NA,0.022389476,2.842241939,0.260899209,13.42010503,NA,0.062025692,Electric
フクダ電子,2010,0,0.333333333,0.180660389,8.90095e-4,0.00191237,0.004926894,2.148502193,NA,0.036484509,3.275048691,0.26099758,14.2241966,NA,0.062880798,Electric
フクダ電子,2011,0.142857143,0,0.207191754,0.001187499,0.001662798,0.005731399,1.400252354,NA,0.03566636,4.338238477,0.266185375,15.4089896,NA,0.074512886,Electric
フクダ電子,2012,0.333333333,0.333333333,0.225329397,0.001405797,0.00158386,0.006238851,1.126663799,0.032775138,0.036012278,4.753732958,0.272637234,16.03209148,NA,0.087484233,Electric
フクダ電子,2013,0.333333333,0,0.239040131,0.001687926,0.001466035,0.007061267,0.868542195,0.326835556,0.035328713,5.585803939,0.284039565,18.20122832,NA,0.096130698,Electric
フクダ電子,2014,NA,NA,0.268050947,0.001744795,0.001149236,0.006509193,0.658665053,0.610673381,0.033381672,5.164466566,0.322968608,17.52198186,NA,0.104033794,Electric
フクダ電子,2015,NA,NA,0.267358991,0.001434985,7.85158e-4,0.0053672600000000004,0.547154318,0.498841881,0.038311982,5.345379788,0.285675298,17.41234317,NA,0.096289994,Electric
フクダ電子,2016,NA,NA,0.253444349,0.001048697,5.28805e-4,0.004137779,0.504250142,0.364112321,0.031325178,5.129192815,0.272177831,18.0454702,NA,0.082251903,Electric
ミマキエンジニアリング,1998,0.538461538,0.307692308,NA,NA,NA,NA,1.630286478,NA,NA,NA,NA,NA,NA,NA,Electric
ミマキエンジニアリング,1999,0.571428571,0.285714286,NA,NA,NA,NA,1.773626093,NA,NA,NA,NA,NA,NA,NA,Electric
ミマキエンジニアリング,2000,0.2,0.4,NA,NA,NA,NA,1.843696006,NA,NA,NA,NA,NA,NA,NA,Electric
ミマキエンジニアリング,2001,0.392857143,0.5,NA,NA,NA,NA,2.261834799,NA,NA,NA,NA,NA,NA,NA,Electric
ミマキエンジニアリング,2002,0.5,1,NA,0.03278089,0.068126669,NA,2.078243387,NA,NA,1.866666667,0.895496353,6.253275109,NA,0.015382176,Electric
ミマキエンジニアリング,2003,0.269230769,0.384615385,NA,0.022788861,0.060907925,NA,2.672706026,NA,NA,1.991666667,0.861164923,7.766949153,NA,0.105514658,Electric
ミマキエンジニアリング,2004,0.166666667,0.666666667,NA,0.014413168,0.036333786,NA,2.520874478,NA,NA,2.278846154,0.841695037,11.89644013,NA,0.087797886,Electric
ミマキエンジニアリング,2005,0.327586207,0.275862069,NA,0.012306956,0.042498214,NA,3.453186581,NA,NA,1.275974026,0.813847753,10.93243243,0.602859889,0.065796311,Electric
ミマキエンジニアリング,2006,0.290909091,0.290909091,0.359375,0.014007062,0.050207828,0.038976172,3.584465304,NA,0.054055466,1.935064935,0.797949674,10.39648438,0.607875907,0.049021435,Electric
ミマキエンジニアリング,2007,0.285714286,0.214285714,0.383119365,0.009840962,0.026254182,0.025686413,2.667847092,2.002261991,0.050775559,0.584085316,0.731523586,10.25043478,0.678335761,0.055578522,Electric
ミマキエンジニアリング,2008,0.126984127,0.206349206,0.391532895,0.013092086,0.035921866,0.033438022,2.743784863,NA,0.042217106,0.428287841,0.651922351,10.29525223,0.697857269,0.070479225,Electric
ミマキエンジニアリング,2009,0.269230769,0.205128205,0.660486739,0.021964463,0.055036226,0.033254964,2.505694196,NA,0.054070673,0.515632754,0.707920176,11.07845745,0.697384603,-0.002655271,Electric
ミマキエンジニアリング,2010,0.371428571,0.171428571,0.821364387,0.024981149,0.055742402,0.03041421,2.231378655,NA,0.04518124,0.629776675,0.712697695,9.390736342,0.68974403,-0.025982829,Electric
ミマキエンジニアリング,2011,0.37037037,0,0.869503379,0.028855628,0.055121752,0.033186332,1.910260011,NA,0.029234973,0.52853598,0.721673004,8.013498313,0.686416862,0.01364348,Electric
ミマキエンジニアリング,2012,0.333333333,0,0.934127234,0.036987284,0.055127311,0.039595552,1.490439568,NA,0.030659324,0.437717122,0.76068775,7.106652587,0.701108796,0.014626366,Electric
ミマキエンジニアリング,2013,NA,NA,0.954988812,0.03407993,0.043624761,0.035686209000000003,1.280071907,1.337987491,0.028755227,0.774689826,0.781213162,7.145539906,0.695979415,0.003266983,Electric
ミマキエンジニアリング,2014,NA,NA,0.86630397,0.029089975,0.03020637,0.033579409,1.038377291,3.391239682,0.030845845,0.710173697,0.754295693,6.644758735,0.7400773,0.053357034,Electric
ミマキエンジニアリング,2015,NA,NA,0.538472983,0.015928132,0.012467044,0.029580188,0.782705958,NA,0.044042284,0.293550608,0.65056694,7.044267054,0.769046036,0.086616528,Electric
ミマキエンジニアリング,2016,NA,NA,0.629776168,0.012257027,0.009234373,0.019462513,0.753394211,0.141181986,0.048453177,0.249254074,0.66090783,7.213250518,0.746028428,0.060045088,Electric
リオン,1998,0.166666667,0.777777778,0.445178938,0.016000406,0.036450259,0.035941516,2.27808341,2.347390016,0.099227721,1.833333333,0.717056,NA,NA,0.05888,Electric
リオン,1999,0.186440678,0.711864407,0.786270017,0.014950359,0.038588101,0.019014281,2.581081922,2.269591141,0.101117083,2.043785311,0.705357143,NA,NA,0.053508991,Electric
リオン,2000,0.14,0.56,1.116436874,0.015321148,0.042408242,0.013723255,2.767954632,0.769241743,0.092866544,1.867231638,0.712383794,7.805491991,NA,0.033627912,Electric
リオン,2001,0.428571429,0.642857143,0.778132385,0.006974134,0.019232523,0.008962658,2.75769318,0.642801922,0.10026574,1.167504188,0.61872214,14.25568182,NA,0.015495648,Electric
リオン,2002,0.171428571,0.4,0.969055513,0.007946085,0.025908142,0.008199824,3.2604914,0.438787783,0.083243708,1.256281407,0.664119966,13.84717608,NA,-0.034583655,Electric
リオン,2003,0.166666667,0.625,1.051066263,0.007256507,0.022674261,0.006903948,3.124680006,0.778779379,0.089280521,1.388609715,0.654682445,14.5755814,NA,0.012079767,Electric
リオン,2004,0.1875,0.1875,1.075688665,0.006386131,0.018385091,0.005936784,2.878908972,0.567103668,0.081127573,1.518425461,0.620597835,14.5175644,NA,0.021946401,Electric
リオン,2005,0.391304348,0.652173913,1.102993457,0.006252753,0.016598539,0.005668894,2.654596961,0.952127368,0.077288172,1.662479062,0.613022426,15.33091787,NA,0.02769283,Electric
リオン,2006,0.526315789,0.684210526,1.081823927,0.005351856,0.014006898,0.004947068,2.617203567,0.839526298,0.075154176,1.998355263,0.592640602,15.37869822,NA,0.04892327,Electric
リオン,2007,0.416666667,0.333333333,1.109699946,0.005037509,0.011707318,0.004539524,2.324029106,0.620044185,0.070725389,1.952575634,0.582716152,15.18661972,0.108341969,0.039985021,Electric
リオン,2008,0.333333333,0.266666667,1.145668287,0.006041174,0.01083304,0.005273057,1.793201144,0.364837231,0.075660466,1.553459119,0.563723211,14.83966746,0.107394091,0.044257514,Electric
リオン,2009,0.5,0,1.273316713,0.006249351,0.009488375,0.004907931,1.518297569,0.415723016,0.082215846,1.274922118,0.566995074,14.08104887,NA,-0.010837438,Electric
リオン,2010,0,1,1.250633356,0.00530182,0.00734395,0.004239308,1.385175184,0.509055905,0.080807453,1.468068536,0.549044528,14.09145608,NA,0.026099587,Electric
リオン,2011,1,0,1.189001056,0.004837753,0.005784319,0.004068754,1.195662288,0.461479982,0.078784974,1.475077882,0.529906917,14.43820225,0.104906836,0.056918897,Electric
リオン,2012,0.833333333,0.5,1.148742045,0.005286899,0.008557606,0.004602338,1.618643625,0.338455048,0.089936275,1.426791277,0.500868481,14.77821012,0.095527233,0.055003786,Electric
リオン,2013,1,0.5,1.080915621,0.005178163,0.007015567,0.004790534,1.354837061,1.149226555,0.089065768,1.460843373,0.478893058,15.09281046,0.096618638,0.074876343,Electric
リオン,2014,NA,NA,0.941982428,0.004347645,0.005442387,0.00461542,1.251801174,0.707450155,0.091950297,0.970543423,0.41524,15.46997389,0.105078336,0.08972,Electric
リオン,2015,NA,NA,0.912205564,0.003540383,0.003984446,0.003881125,1.125427742,1.171984205,0.091480968,1.100452034,0.389397065,16.44649934,0.112272097,0.095286287,Electric
リオン,2016,NA,NA,0.867902795,0.002836426,0.002902685,0.003268138,1.023359802,0.699793625,0.09162734,1.086891758,0.336371071,16.09921671,0.105148735,0.092105776,Electric
ワコム,1998,0.1,0.5,NA,0.016256304,0.079470088,NA,4.88857057,NA,NA,1.498281787,0.774236388,11.13596491,NA,0.021343199,Electric
ワコム,1999,0,1,NA,0.014695846,0.066052962,NA,4.49466901,NA,NA,1.622146119,0.760353095,17.1043771,NA,-0.034982563,Electric
ワコム,2000,0.857142857,0.142857143,NA,0.008531647,0.039525589,NA,4.632820375,NA,NA,1.063699156,0.670976083,18.63257576,NA,0.005709976,Electric
ワコム,2001,0.5,0.4,NA,0.006328799,0.027911276,NA,4.410200679,NA,NA,0.402916347,0.625435985,11.09535452,0.489360085,0.052148022,Electric
ワコム,2002,0.2,0.4,0.154335895,0.005849063,0.023279359,0.037898265,3.980015357,NA,0.05703854,0.402148887,0.587231015,10.90140845,0.524300203,0.038324738,Electric
ワコム,2003,0.571428571,0.428571429,0.253583211,0.00570724,0.018756854,0.022506381,3.286501575,2.26438531,0.037906497,0.330007675,0.597528254,10.2494382,0.561880694,0.076103748,Electric
ワコム,2005,0.25,0.5625,0.374246351,0.004336621,0.012519704,0.011587611,2.88697215,3.249485158,0.0416407,0.294375,0.52526756,10.09174312,0.627329896,0.121695372,Electric
ワコム,2007,0.5625,0.4375,0.218466062,0.002091411,0.007746309,0.009573161,3.703867519,5.211341314,0.028901935,0.045386158,0.351145038,8.207436399,0.753048251,0.188374682,Electric
ワコム,2008,0.235294118,0.323529412,0.23911352,0.001917277,0.007250928,0.008018272,3.781888078,0.868809003,0.030267563,0.163115356,0.364771911,8.412671233,0.796456082,0.190411006,Electric
ワコム,2009,0.087719298,0.210526316,0.309600519,0.002384593,0.01060854,0.007702159,4.448785277,3.926429244,0.042621787,0.048629321,0.305645507,7.569858713,0.778520512,0.16304475,Electric
ワコム,2010,0.351351351,0.378378378,0.379581337,0.002668397,0.012269454,0.007029843,4.598061434,2.135803481,0.049307203,0.054575786,0.352069222,7.656695157,0.781893646,0.110642221,Electric
ワコム,2011,0.2,0.2,0.437342147,0.002777749,0.012921365,0.006351432,4.651739975,1.910648242,0.039055404,0.063155386,0.317831174,8.22356091,0.787011807,0.108958033,Electric
ワコム,2012,0.368421053,0,0.504264656,0.003356959,0.012532764,0.006657137,3.73336847,4.432067636,0.045252426,0.129669284,0.445662047,8.457324841,0.68600909,0.102669284,Electric
ワコム,2013,NA,NA,0.369702615,0.001896488,0.006050617,0.005129766,3.19043301,NA,0.039005699,0.131810611,0.417205331,7.92688172,0.480742779,0.150526694,Electric
ワコム,2014,0.5,0.5,0.40096588,0.002452186,0.005035248,0.006115696,2.053371302,1.586840396,0.036405266,0.530811325,0.35507973,10.42028986,0.826915983,0.162567097,Electric
ワコム,2015,NA,NA,0.490852071,0.002990364,0.004254159,0.00609219,1.422622473,1.669217873,0.042651931,0.29003093,0.341981499,10.51212687,0.851147444,0.09923041,Electric
ワコム,2016,NA,NA,0.740549663,0.004198344,0.00407743,0.005669226,0.971199612,1.000825852,0.0559638,0.243397573,0.396947601,12.97819905,0.82428321,0.069755265,Electric
三相電機,1998,0,0,0.059761625,0.001240842,0.001963932,0.020763187,1.582741922,NA,0.023698575,0.145642202,0.450853242,4.308333333,NA,0.027986348,Electric
三相電機,1999,0,0.181818182,0.101941817,0.001235642,0.003228986,0.01212105,2.613205514,NA,0.02328253,0.161697248,0.423308408,4.080906149,NA,0.0191501,Electric
三相電機,2000,NA,NA,0.135918931,8.93627e-4,0.002335231,0.006574707,2.613205514,NA,0.023686444,0.269495413,0.423839902,4.846456693,NA,0.046403915,Electric
三相電機,2001,0,0.333333333,0.164606981,7.84159e-4,0.002105669,0.004763828,2.685256352,NA,0.02416764,0.481651376,0.425905962,5.235616438,NA,0.047765155,Electric
三相電機,2002,0.25,0.75,0.202865075,7.55471e-4,0.002224572,0.003724009,2.944614875,NA,0.028360463,0.674311927,0.386043996,5.426742532,NA,0.01992427,Electric
三相電機,2003,0,0.333333333,0.238618026,8.80685e-4,0.002157759,0.003690773,2.450092368,NA,0.029359506,0.77293578,0.388272727,5.526002972,NA,0.018454545,Electric
三相電機,2004,0,1,0.264540375,8.06625e-4,0.0023551930000000002,0.003049157,2.919810812,NA,0.029617477,0.754587156,0.388479511,5.451951952,NA,0.026329978,Electric
三相電機,2005,NA,NA,0.278410929,7.36482e-4,0.00172997,0.002645307,2.348963218,NA,0.025445497,0.854357798,0.382270004,5.169811321,0.115508107,0.034367289,Electric
三相電機,2006,NA,NA,0.288598776,6.80395e-4,0.001270521,0.002357581,1.867329207,NA,0.025372892,0.959862385,0.393817542,5.396475771,0.147049287,0.020775739,Electric
三相電機,2007,0.4,0.4,0.315013393,9.66213e-4,0.001717383,0.003067211,1.77743764,NA,0.023914066,1.196100917,0.413229376,5.756838906,0.162223616,-0.023725687,Electric
三相電機,2008,1,0,0.388472061,0.001031436,0.001871093,0.00265511,1.814066248,NA,0.023369482,0.610792193,0.441929776,5.07922272,0.187566824,-0.002887212,Electric
三相電機,2009,NA,NA,0.446472755,8.70982e-4,0.001580019,0.001950806,1.814066248,NA,0.025198112,0.588978186,0.433862991,4.881789137,0.184845517,-0.050826055,Electric
三相電機,2010,NA,NA,0.479653943,0.001291516,0.001658017,0.0026926,1.283775989,NA,0.031937799,0.929965557,0.403265306,5.696296296,0.140909091,-0.031603499,Electric
三相電機,2011,NA,NA,0.477250353,0.00114579,0.001416017,0.002400816,1.235843276,NA,0.027005947,1.222732491,0.459002884,5.868421053,0.15199376,0.022867738,Electric
三相電機,2012,NA,NA,0.44844398,7.9666e-4,9.84547e-4,0.001776499,1.235843276,NA,0.02355935,1.008036739,0.428885557,5.71559633,0.207601379,0.049475262,Electric
三相電機,2013,NA,NA,0.437959781,5.82464e-4,7.19834e-4,0.001329949,1.235843276,NA,0.023235346,1.053960964,0.479591837,6.957671958,0.169248372,0.010204082,Electric
三相電機,2014,NA,NA,0.430837024,5.93335e-4,6.94164e-4,0.001377169,1.169935916,NA,0.022481062,0.967853042,0.483090971,6.688041594,0.203551356,0.014795401,Electric
三相電機,2015,NA,NA,0.404624835,4.19167e-4,4.90399e-4,0.001035941,1.169935916,NA,0.019266533,0.941446613,0.495225628,7.572463768,0.221751097,0.040736177,Electric
三相電機,2016,NA,NA,0.385962744,2.98277e-4,3.48965e-4,7.72813e-4,1.169935916,NA,0.02114623,1.105625718,0.496863056,8.298701299,0.217365314,0.039013485,Electric
中央製作所,1998,0,1,0.054007959,0.009441279,0.011756788,0.174812725,1.245253769,NA,0.011474816,1.170974155,0.703230148,3.409230769,0.213189999,0.026749664,Electric
中央製作所,1999,0.25,0,0.135407279,0.012641477,0.017049899,0.093358917,1.348726836,0.240989601,0.014112903,1.001988072,0.706996716,3.425087108,0.073991935,-0.14170245,Electric
中央製作所,2000,0.5,0.166666667,0.206313612,0.01368832,0.021337967,0.066347148,1.558844889,0.686348588,0.016859345,0.978131213,0.693149108,3.590405904,0.091040462,-0.026194588,Electric
中央製作所,2001,0,0,0.219159805,0.013251258,0.019539676,0.060463907,1.474552538,0.171509042,0.008577801,1.061630219,0.763888889,3.748091603,0.081660662,0.015961857,Electric
中央製作所,2002,0.25,0.5,0.306271635,0.018752861,0.020982383,0.061229508,1.118889691,NA,0.023261694,0.75944334,0.705915493,3.616033755,0.124652339,-0.026478873,Electric
中央製作所,2003,0,0.375,0.342036406,0.018466281,0.024182652,0.053989228,1.309557224,NA,0.014182692,0.745526839,0.715034483,4.038647343,0.135096154,5.51724e-4,Electric
中央製作所,2004,0,1,0.340843257,0.013191071,0.017002444,0.038701282,1.288935801,0.60669312,0.017153041,0.956262425,0.71162906,4.611111111,0.092002673,0.017852715,Electric
中央製作所,2005,0.111111111,0.777777778,0.31013472,0.00975833,0.017991521,0.03146481,1.84370904,1.110204974,0.013724384,1.087475149,0.720995584,5.040816327,0.128407595,0.046166198,Electric
中央製作所,2006,0,0.5,0.360903234,0.009872191,0.01694013,0.027354122,1.715944334,0.727162113,0.035472092,1.564612326,0.645649433,6.251256281,0.116153712,0.058007566000000003,Electric
中央製作所,2007,0.2,0.2,0.390102366,0.010394995,0.015678173,0.02664684,1.508242453,0.209084207,0.020674241,1.54473161,0.660785091,5.732394366,0.103929968,0.024583664,Electric
中央製作所,2008,0,0,0.431635917,0.010169283,0.012934305,0.023559862,1.271899476,NA,0.02171501,0.922465209,0.675837544,4.244239631,0.087018545,0.051656373,Electric
中央製作所,2009,1,0,0.450913335,0.009973236,0.010277652,0.022117855,1.030523306,NA,0.018354861,0.801192843,0.648387097,3.754464286,NA,0.056854839,Electric
中央製作所,2010,NA,NA,0.600581754,0.009925676,0.009489384,0.016526769,0.956044115,NA,0.052282769,0.848906561,0.629274611,3.709090909,0.153166421,-0.075388601,Electric
中央製作所,2011,NA,NA,0.636227877,0.009628362,0.0077309,0.015133511,0.802929888,NA,0.01960193,0.813121272,0.666413374,3.497674419,0.250301568,-0.036220871,Electric
中央製作所,2012,NA,NA,0.54580602,0.00742129,0.0062138820000000004,0.013596937,0.837304901,NA,0.018566068,0.850894632,0.6645896,3.583732057,0.297847126,0.047700902,Electric
中央製作所,2013,0,1,0.542108611,0.008776376,0.005305859,0.016189332,0.604561469,NA,0.020166373,0.972166998,0.639118457,3.870192308,0.208974036,-0.005968779,Electric
中央製作所,2014,NA,NA,0.536251425,0.00781926,0.003963406,0.014581333,0.506877372,0.184165003,0.018280298,1.109343936,0.664915966,4.216346154,0.225231325,0.010084034,Electric
中央製作所,2015,NA,NA,0.420891179,0.006820816,0.002423928,0.016205651,0.355372155,NA,0.010192735,1.232604374,0.624667932,4.543269231,0.140659748,0.060721063,Electric
中央製作所,2016,NA,NA,0.41870069,0.00518074,0.001841091,0.012373374,0.355372155,2.552707191,0.014792899,1.182902584,0.588775297,4.412621359,0.22569738,0.012726893,Electric
京三製作所,1998,0.235294118,0.985294118,NA,0.003625668,0.009928883,NA,2.738497314,NA,NA,1.247208931,0.542977893,9.748717949,NA,0.039613134,Electric
京三製作所,1999,0.170454545,0.579545455,NA,0.003711256,0.010772441,NA,2.902640013,NA,NA,1.241148325,0.560570554,9.644094488,NA,0.023403325,Electric
京三製作所,2000,0.141414141,0.323232323,0.024293573,0.003682803,0.011401349,0.151595756,3.095834988,NA,0.012673797,1.372408293,0.560934568,10.04917157,NA,0.032566936,Electric
京三製作所,2001,0.157894737,0.322368421,0.059874379,0.00442635,0.015813841,0.073927278,3.572659626,NA,0.015235638,1.791866029,0.612611693,11.88888889,NA,-0.057125782,Electric
京三製作所,2002,0.073170732,0.609756098,0.087362684,0.004006239,0.014357679,0.045857556,3.58382963,NA,0.018476546,2.079585327,0.589227595,13.18390805,NA,0.01336743,Electric
京三製作所,2003,0.25,0.428571429,0.116445222,0.003956891,0.013071782,0.033980706,3.303548784,NA,0.017312653,2.036363636,0.635184565,12.36093074,NA,0.02727905,Electric
京三製作所,2004,0.172413793,0.471264368,0.1298908,0.00385329,0.01239343,0.029665611,3.216324314,NA,0.015143159,2.503349282,0.631831846,14.51503341,NA,0.037694984,Electric
京三製作所,2005,0.355555556,0.222222222,0.147453286,0.003911024,0.010789554,0.026523815,2.758754463,NA,0.014915838,2.638596491,0.593893832,14.05325112,0.15389758,0.014536668,Electric
京三製作所,2006,0.333333333,0.148148148,0.154284751,0.003707523,0.009584661,0.024030394,2.58519225,0.05428245,0.014979637,3.021212121,0.578325062,16.09335624,0.143273987,0.01207196,Electric
京三製作所,2007,0.232876712,0.123287671,0.180415585,0.004177027,0.009886813,0.023152252,2.366949746,NA,0.020247953,3.007017544,0.580472421,16.09347952,0.127064354,0.037768983,Electric
京三製作所,2008,0.388888889,0.305555556,0.229763564,0.00437227,0.009593177,0.019029431,2.194095342,NA,0.0269874,2.527272727,0.591994631,14.32979351,0.0759832,0.031428861,Electric
京三製作所,2009,0.279069767,0.209302326,0.262722792,0.005322794,0.009555473,0.020260117,1.795198632,NA,0.018895675,1.963955343,0.616930143,12.4135514,0.08255827,0.028299434,Electric
京三製作所,2010,0.375,0.34375,0.280036453,0.004908419,0.00856511,0.017527787,1.744983364,NA,0.022244706,1.869059011,0.54190442,13.00978699,0.093143293,0.03580309,Electric
京三製作所,2011,0.428571429,0.214285714,0.29369859,0.004586834,0.007343467,0.015617487,1.600988112,NA,0.022838975,1.752791069,0.543824479,12.91394826,0.116283713,0.04758325,Electric
京三製作所,2012,0.357142857,0.214285714,0.311653914,0.00451125,0.006788929,0.01447519,1.504888919,NA,0.026879606,1.713556619,0.553221251,12.07066741,0.083083973,0.033476799,Electric
京三製作所,2013,0.5,0,0.341251818,0.004473742,0.005546343,0.013109797,1.239754823,NA,0.038832614,1.912599681,0.564630485,13.70591487,0.082549401,0.009247344,Electric
京三製作所,2014,1,0,0.369031185,0.00432363,0.00474584,0.011716165,1.097651662,NA,0.031932144,1.999362041,0.574246267,14.4911147,0.148746414,0.022076029,Electric
京三製作所,2015,NA,NA,0.3656906,0.003671756,0.003246854,0.010040609,0.884278282,NA,0.042699441,2.588038278,0.542090904,15.6915936,0.197215667,0.024043652,Electric
京三製作所,2016,NA,NA,0.406336225,0.003118264,0.002456999,0.007674097,0.78793833,NA,0.047526593,2.536044657,0.523299597,15.64274652,0.183385606,0.026165579,Electric
双葉電子工業,1998,0.129186603,0.43062201,NA,0.001171204,0.004320494,NA,3.688933718,0.682177758,NA,0.969945476,0.110771338,10.3514414,0.537439879,0.104488145,Electric
双葉電子工業,1999,0.072368421,0.25,NA,0.001076912,0.003937709,NA,3.656481274,0.643518504,NA,1.099117869,0.086792909,10.09498399,0.555100669,0.097694288,Electric
双葉電子工業,2000,0.108695652,0.304347826,0.028793337,9.58794e-4,0.003264456,0.033299151,3.404753554,0.377932128,0.04922723,1.088567756,0.094418726,10.22616069,0.587742144,0.06770734,Electric
双葉電子工業,2001,0.179310345,0.24137931,0.052003711,8.66528e-4,0.003239273,0.016662808,3.738221629,0.1797792,0.047309015,1.46034842,0.117785815,12.04922171,0.583732985,0.071957188,Electric
双葉電子工業,2002,0.060240964,0.21686747,0.073881352,7.84388e-4,0.002952825,0.010616857,3.764496499,0.018402437,0.051169873,1.326477237,0.104369667,12.52366687,0.611679427,0.021301029,Electric
双葉電子工業,2003,0.179487179,0.333333333,0.093629931,7.03498e-4,0.002519354,0.007513607,3.581179696,NA,0.047974528,1.315882796,0.103586854,12.63573232,0.628412538,0.035438135,Electric
双葉電子工業,2004,0.125,0.3,0.11161795,6.70218e-4,0.002241123,0.006004571,3.343872219,0.099328784,0.048981434,1.46823884,0.10436814,12.6276176,0.589199255,0.047211001,Electric
