Code,Year,Pref,Municip,LDP,JCP,Turnout,EldPop,Fstrength,LDPPR,JCPPR,LDPDif,JCPDif,Kaso,Kaso2,IncomePerCapita,LATperCapita,Fusion,Kaso.fusion,Kaso2.fusion,social_capital,kuname,LDP_mean,Turnout_mean,LDP_relative,Turnout_relative
44462,2014,大分県,玖珠町,0.5848745435269171,0.06808811402992107,0.6268182825075684,35.088,0.33,0.3625075346594334,0.04918625678119349,0.22236700886748373,0.01890185724872758,全部過疎,Kaso,2409.9,195.6469696012134,0,全部過疎,Kaso,0.44592155728813904,Oita2,0.5214949181622324,0.5749231549266374,1.1215345023649261,1.0902644590607125
44462,2017,大分県,玖珠町,0.5769767441860465,NA,0.6350143985822935,35.088,0.35,0.34749080555226003,0.03013406097995017,0.22948593863378647,NA,全部過疎,Kaso,2446,194.42337104215383,0,全部過疎,Kaso,0.4520863283618472,Oita2,0.5282359537995639,0.5886421858765675,1.0922708687962142,1.078778269411105
44462,2021,大分県,玖珠町,0.5348750927529062,NA,0.6405259822560203,38.4263618022865,0.36,0.3880311838753584,0.030368767432533805,0.14684390887754784,NA,全部過疎,Kaso,2512.161443,205.98338662588628,0,全部過疎,Kaso,NA,Oita2,0.4663860322412885,0.5677644359156476,1.146850582515268,1.1281544629033138
45201,2009,宮崎県,宮崎市,NA,0.05018686325705217,0.5942066901108529,21.231,0.65,0.27109249212909314,0.05087118376388305,NA,-6.84320506830878e-4,Normal,Normal,2916.6,71.41080874625234,1,Normal,Normal-Merged,0.4313423147324515,Miyazaki1,NA,0.6852926442585435,NA,0.8670845880065711
45201,2012,宮崎県,宮崎市,0.4128687699421571,0.03988715796179069,0.5348590306761903,21.231,0.6,0.30105386483458363,0.04289394809729908,0.11181490510757347,-0.0030067901355083915,Normal,Normal,2834.1,78.93708919250193,1,Normal,Normal-Merged,0.44488798496082,Miyazaki1,0.4047415272074518,0.5860232041970296,1.0200800812083204,0.9126925808493462
45201,2014,宮崎県,宮崎市,0.5373524695739033,0.07862813132507951,0.45876394332227916,25.047,0.62,0.3451224149914106,0.08325137364438674,0.19223005458249265,-0.004623242319307233,Normal,Normal,2853.6,73.96916273202739,1,Normal,Normal-Merged,0.4481800805249204,Miyazaki1,0.5690801056414748,0.529684205786865,0.9442475044320733,0.8661084063112071
45201,2017,宮崎県,宮崎市,0.5491227628564955,0.11748936491554862,0.47907145010551705,25.047,0.67,0.3317600553660833,0.05786628592092875,0.21736270749041225,0.05962307899461987,Normal,Normal,2923.9,65.77267673468981,1,Normal,Normal-Merged,0.45264729539142673,Miyazaki1,0.5661930660561485,0.5516704037849344,0.9698507378082936,0.8684015796727068
45201,2021,宮崎県,宮崎市,0.31361943095713146,NA,0.5340712407068635,28.240267932236,0.68,0.34943363921252657,0.04906343524990649,-0.03581420825539511,NA,Normal,Normal,2881.029603,59.3605430820329,1,Normal,Normal-Merged,NA,Miyazaki1,0.3748979399907205,0.5810271893327466,0.8365461569751335,0.9191845932721197
45202,2009,宮崎県,都城市,0.6548749310177834,NA,0.6342486106547424,25.948,0.52,0.34731331068733956,0.040785210596531354,0.3075616203304438,NA,一部過疎,Kaso,2528.2,116.44605606065966,1,一部過疎,Kaso-Merged,0.4332899998225144,Miyazaki3,0.6915133465022039,0.6787702872680853,0.9470170522814287,0.934408330110421
45202,2012,宮崎県,都城市,0.759894622656129,0.24010537734387108,0.46094832635684385,25.948,0.48,0.38458507010231147,0.06895035998484274,0.3753095525538175,0.17115501735902833,一部過疎,Kaso,2467.2,122.17180221931345,1,一部過疎,Kaso-Merged,0.44794592999064103,Miyazaki3,0.8494554136702617,0.5296999091191775,0.8945668135456747,0.8702065422728528
