Code,Year,Pref,Municip,Ku,JCP,LDP,TotVote,VotePop,Turnout,EldPop,Fstrength,JCPPR,LDPPR,LDPDif,JCPDif,Kaso,Kaso2,IncomePerCapita,Fusion,Kaso.fusion,Kaso2.fusion
20305,2014,長野県,南牧村,３区,0.16593337523570081,0.2608422375864236,1591,2923,0.5443037974683544,28.198,0.27,0.19659735349716445,0.2514177693761815,0.00942446821024212,-0.030663978261463637,Normal,Normal,3186.9,0,Normal,Normal
20305,2017,長野県,南牧村,３区,0.18938480096501809,0.32448733413751507,1658,2923,0.5672254533014026,28.198,0.3,0.16767189384800965,0.2991556091676719,0.02533172496984315,0.021712907117008434,Normal,Normal,3309.6,0,Normal,Normal
20305,2021,長野県,南牧村,３区,NA,0.6330764671013633,1687,2398,0.7035029190992493,34.6754599097536,0.32,0.1136364316007366,0.45035912102818243,0.1827173460731809,NA,Normal,Normal,2756.428361,0,Normal,Normal
20306,2009,長野県,南相木村,３区,0.1093951093951094,0.35006435006435005,777,933,0.8327974276527331,37.645,1.08,0.08035714285714286,0.2002551020408163,0.14980924802353374,0.02903796653796653,全部過疎,Kaso,2426.1,0,全部過疎,Kaso
20306,2012,長野県,南相木村,３区,0.058503480957116945,0.2231295552783065,734.999,933,0.7877802786709539,37.645,0.96,0.0674931129476584,0.24380165289256198,-0.02067209761425548,-0.00898963199054146,全部過疎,Kaso,2443.8,0,全部過疎,Kaso
20306,2014,長野県,南相木村,３区,0.08695652173913043,0.18140929535232383,667,862,0.7737819025522041,41.493,0.94,0.1004566210045662,0.2207001522070015,-0.039290856854677675,-0.013500099265435772,全部過疎,Kaso,2495.4,0,全部過疎,Kaso
20306,2017,長野県,南相木村,３区,0.11824817518248175,0.2875912408759124,685,862,0.7946635730858469,41.493,0.88,0.10176991150442478,0.26548672566371684,0.022104515212195586,0.016478263678056965,全部過疎,Kaso,2514.4,0,全部過疎,Kaso
20306,2021,長野県,南相木村,３区,NA,0.5855572998430141,637,827,0.7702539298669892,41.086065573770504,0.85,0.06528672816357987,0.36942733985245196,0.21612995999056211,NA,全部過疎,Kaso,2584.771429,0,全部過疎,Kaso
20307,2009,長野県,北相木村,３区,0.08538587848932677,0.4630541871921182,609,740,0.822972972972973,40.261,0.2,0.07705192629815745,0.2780569514237856,0.1849972357683326,0.008333952191169322,全部過疎,Kaso,2696.2,0,全部過疎,Kaso
20307,2012,長野県,北相木村,３区,0.07254901960784314,0.22156862745098038,510,740,0.6891891891891891,40.261,0.16,0.07385229540918163,0.2375249500998004,-0.01595632264882002,-0.0013032758013384882,全部過疎,Kaso,2761.7,0,全部過疎,Kaso
20307,2014,長野県,北相木村,３区,0.09761388286334056,0.21475054229934923,461,670,0.6880597014925374,39.276,0.15,0.1193058568329718,0.26898047722342733,-0.0542299349240781,-0.02169197396963124,全部過疎,Kaso,2792.1,0,全部過疎,Kaso
20307,2017,長野県,北相木村,３区,0.10970464135021098,0.270042194092827,474,670,0.7074626865671642,39.276,0.16,0.13822894168466524,0.31101511879049676,-0.04097292469766978,-0.02852430033445426,全部過疎,Kaso,2831,0,全部過疎,Kaso
20307,2021,長野県,北相木村,３区,NA,0.6532438478747203,447,584,0.7654109589041096,38.2436260623229,0.17,0.07390317298654268,0.422633770516791,0.23061007735792932,NA,全部過疎,Kaso,2766.879562,0,全部過疎,Kaso
20309,2009,長野県,佐久穂町,３区,0.1453235622903987,0.40442181095516083,8051,10211,0.7884634218000196,31.875,0.27,0.11709717097170971,0.21291512915129152,0.19150668180386932,0.02822639131868898,Normal,Normal,2629.6,1,Normal,Normal-Merged
20309,2012,長野県,佐久穂町,３区,0.09027877321052402,0.25328997499504385,7066.999,10211,0.6920966604642053,31.875,0.24,0.09584573940167304,0.20119098256061252,0.052098992434431335,-0.00556696619114902,Normal,Normal,2530.4,1,Normal,Normal-Merged
20309,2014,長野県,佐久穂町,３区,0.11195326069793148,0.22438023053844938,6333,9653,0.6560654718740287,35.321,0.23,0.13784381915902624,0.20581726209294973,0.01856296844549965,-0.025890558461094768,Normal,Normal,2521.5,1,Normal,Normal-Merged
20309,2017,長野県,佐久穂町,３区,0.17582417582417584,0.28360680415474937,6643,9653,0.6881798404641044,35.321,0.23,0.12733293196869355,0.24217338952438291,0.041433414630366455,0.048491243855482286,Normal,Normal,2643.3,1,Normal,Normal-Merged
20309,2021,長野県,佐久穂町,３区,NA,0.5973415464418869,6169,9162,0.6733246016153678,38.0470433886234,0.24,0.08895807486206994,0.35566847242275107,0.2416730740191358,NA,Normal,Normal,2645.994588,1,Normal,Normal-Merged
20321,2009,長野県,軽井沢町,３区,0.12276422764227642,0.32565492321589884,11070,16049,0.6897626020312793,24.918,1.63,0.07195522785822155,0.18770542773385449,0.13794949548204435,0.05080899978405487,Normal,Normal,3702.1,0,Normal,Normal
20321,2012,長野県,軽井沢町,３区,0.075803988878636,0.24531013067669705,10447.999,16049,0.6510062309178142,24.918,1.53,0.07064752305790625,0.1920699819340116,0.053240148742685456,0.005156465820729747,Normal,Normal,3376.2,0,Normal,Normal
20321,2014,長野県,軽井沢町,３区,0.109661993261602,0.2727964351700902,9201,16166,0.569157491030558,29.536,1.49,0.12267215244694674,0.2407968817669987,0.03199955340309152,-0.013010159185344733,Normal,Normal,5137.8,0,Normal,Normal
20321,2017,長野県,軽井沢町,３区,0.15725967291583565,0.33984842441164737,10028,16166,0.6203142397624645,29.536,1.53,0.09475548558496506,0.26153694775164815,0.07831147665999921,0.06250418733087058,Normal,Normal,3783,0,Normal,Normal
20321,2021,長野県,軽井沢町,３区,NA,0.4817813765182186,10127,17121,0.5914958238420653,32.6747272191094,1.66,0.08050389533548817,0.2958370530299235,0.1859443234882951,NA,Normal,Normal,3639.9623,0,Normal,Normal
20323,2009,長野県,御代田町,３区,0.1349051178838413,0.3487061529614721,8695,12094,0.7189515462212668,22.154,0.65,0.08750421774828478,0.19109211562253964,0.15761403733893248,0.04740090013555652,Normal,Normal,2814.5,0,Normal,Normal
20323,2012,長野県,御代田町,３区,0.07410297375233668,0.2297192186322437,7691.999,12094,0.6360177774102861,22.154,0.58,0.0749063670411985,0.1875242154203797,0.04219500321186401,-8.033932888618228e-4,Normal,Normal,2690.6,0,Normal,Normal
20323,2014,長野県,御代田町,３区,0.1005017709563164,0.2502951593860685,6776,12642,0.5359911406423035,25.514,0.58,0.1254977142014452,0.22268102049845157,0.027614138887616935,-0.0249959432451288,Normal,Normal,2695.1,0,Normal,Normal
20323,2017,長野県,御代田町,３区,0.13508233324030142,0.30951716438738486,7166,12642,0.5668406897642778,25.514,0.63,0.09860130175875917,0.2506578036283063,0.05885936075907855,0.03648103148154225,Normal,Normal,2856.9,0,Normal,Normal
20323,2021,長野県,御代田町,３区,NA,0.5040796570322224,7231,12735,0.5678052610914802,27.902778673199702,0.64,0.07299473674642475,0.30918683169398165,0.1948928253382407,NA,Normal,Normal,2891.226708,0,Normal,Normal
20324,2009,長野県,立科町,３区,0.12168905950095969,0.3857965451055662,5210,6539,0.7967579140541368,29.532,0.36,0.08158148505303761,0.18514946962391515,0.20064707548165106,0.04010757444792208,Normal,Normal,2690.7,0,Normal,Normal
20324,2012,長野県,立科町,３区,0.049746202994152895,0.10395941197145421,4924.999,6539,0.7531731151552225,29.532,0.32,0.06969072164948453,0.15896907216494846,-0.05500966019349425,-0.019944518655331638,Normal,Normal,2576.7,0,Normal,Normal
20324,2014,長野県,立科町,３区,0.0761307657859382,0.09717868338557993,4466,6269,0.7123943212633594,33.586,0.33,0.12312243969048703,0.15339098771051435,-0.05621230432493442,-0.04699167390454882,Normal,Normal,2522.7,0,Normal,Normal
20324,2017,長野県,立科町,３区,0.14857142857142858,0.24261904761904762,4200,6269,0.6699633115329399,33.586,0.35,0.10026010877275952,0.1832584535351147,0.05936059408393293,0.04831131979866905,Normal,Normal,2626.6,0,Normal,Normal
20324,2021,長野県,立科町,３区,NA,0.4292942069314445,3953,5965,0.6626990779547359,37.0921166618539,0.37,0.09090911425503705,0.28248594825011514,0.14680825868132935,NA,Normal,Normal,2609.062982,0,Normal,Normal
20349,2009,長野県,青木村,３区,0.1537247474747475,0.3854166666666667,3168,3925,0.8071337579617834,33.652,0.27,0.1080741438894125,0.18316054037071944,0.20225612629594725,0.04565060358533499,Normal,Normal,2617.9,0,Normal,Normal
20349,2012,長野県,青木村,３区,0.12778390937711187,0.2522819467988123,2738.999,3925,0.6978341401273885,33.652,0.22,0.10854670032455824,0.19004688063469166,0.06223506616412061,0.019237209052553633,Normal,Normal,2539.8,0,Normal,Normal
20349,2014,長野県,青木村,３区,0.16,0.28194174757281554,2575,3717,0.6927629808985741,36.795,0.22,0.1582622187742436,0.2090768037238169,0.07286494384899864,0.0017377812257564074,Normal,Normal,2536.8,0,Normal,Normal
20349,2017,長野県,青木村,３区,0.1842301943198804,0.29260089686098656,2676,3717,0.7199354317998385,36.795,0.23,0.12900820283370618,0.21886651752423564,0.07373437933675092,0.05522199148617424,Normal,Normal,2656.3,0,Normal,Normal
20349,2021,長野県,青木村,３区,NA,0.5450980392156862,2550,3616,0.7051991150442478,38.2592506399814,0.23,0.12633246203413426,0.2992500194433555,0.24584801977233073,NA,Normal,Normal,2659.96613,0,Normal,Normal
20350,2009,長野県,長和町,３区,0.14522292993630573,0.2976645435244161,4710,5835,0.8071979434447301,34.056,0.26,0.11317175974710221,0.16417281348788199,0.13349173003653414,0.03205117018920352,一部過疎,Kaso,2539.5,1,一部過疎,Kaso-Merged
20350,2012,長野県,長和町,３区,0.10696520073761212,0.1868159668696435,4019.9990000000003,5835,0.6889458440445587,34.056,0.23,0.10316875460574797,0.16212232866617537,0.02469363820346812,0.0037964461318641535,一部過疎,Kaso,2417,1,一部過疎,Kaso-Merged
20350,2014,長野県,長和町,３区,0.13422074320576816,0.20549084858569053,3606,5400,0.6677777777777778,38.015,0.23,0.1575875486381323,0.17120622568093385,0.03428462290475667,-0.023366805432364135,一部過疎,Kaso,2412.6,1,一部過疎,Kaso-Merged
20350,2017,長野県,長和町,３区,0.16246953696181965,0.2710533441646358,3693,5400,0.6838888888888889,38.015,0.23,0.12109693184903611,0.19793646483844693,0.07311687932618885,0.04137260511278354,一部過疎,Kaso,2477,1,一部過疎,Kaso-Merged
20350,2021,長野県,長和町,３区,NA,0.4470257850395711,3917,5095,0.768792934249264,42.3795645465455,0.23,0.08587043608390219,0.30627122203258444,0.14075456300698663,NA,一部過疎,Kaso,2527.422324,1,一部過疎,Kaso-Merged
20361,2009,長野県,下諏訪町,４区,0.10113326638932721,0.3171711375699326,13942,18332,0.7605280384027929,31.948,0.68,0.12004897018579865,0.21208411349560707,0.10508702407432552,-0.018915703796471436,Normal,Normal,3081.2,0,Normal,Normal
20361,2012,長野県,下諏訪町,４区,0.15060779406506972,0.43072935287808367,11188,18332,0.6102989308313332,31.948,0.6,0.11713933415536375,0.23128412894134226,0.1994452239367414,0.03346845990970597,Normal,Normal,3004,0,Normal,Normal
20361,2014,長野県,下諏訪町,４区,0.18871517338143917,0.4411705752655843,9978,17284,0.5772969220087942,35.887,0.6,0.17980884109916367,0.2670250896057348,0.1741454856598495,0.008906332282275498,Normal,Normal,2941.7,0,Normal,Normal
20361,2017,長野県,下諏訪町,４区,0.3267551837031648,0.4287922881047654,10996,17284,0.6361953251562138,35.887,0.6,0.15155087973879922,0.28088155269363324,0.14791073541113214,0.1752043039643656,Normal,Normal,3054.8,0,Normal,Normal
20361,2021,長野県,下諏訪町,４区,0.4014470284237726,0.5985529715762274,9675,16410,0.5895795246800731,38.218972045018404,0.6,0.1326730767226944,0.3638708721624752,0.23468209941375223,0.2687739517010782,Normal,Normal,2974.240309,0,Normal,Normal
20362,2009,長野県,富士見町,４区,0.08151609553478713,0.3488058151609553,9630,12942,0.7440890125173852,29.782,0.6,0.09855591862548752,0.24233161167913989,0.10647420348181544,-0.017039823090700387,Normal,Normal,2776,0,Normal,Normal
20362,2012,長野県,富士見町,４区,0.12019633664551659,0.4518137196216928,8353,12942,0.6454180188533457,29.782,0.52,0.0946073793755913,0.2617076631977294,0.1901060564239634,0.025588957269925286,Normal,Normal,2626.6,0,Normal,Normal
20362,2014,長野県,富士見町,４区,0.16330299432792508,0.46365914786967416,7581,12277,0.6174961309766229,33.609,0.52,0.15811115532564002,0.2991112879692267,0.16454785990044746,0.005191839002285065,Normal,Normal,2648,0,Normal,Normal
20362,2017,長野県,富士見町,４区,0.28557336621454993,0.46399506781750927,8110,12277,0.6605848334283619,33.609,0.57,0.13735653461680858,0.2931013204985808,0.17089374731892848,0.14821683159774135,Normal,Normal,2771.8,0,Normal,Normal
20362,2021,長野県,富士見町,４区,0.39749934878874704,0.602500651211253,7678,11822,0.6494670952461512,35.7962595636158,0.56,0.11230790914329557,0.3697622973548269,0.23273835385642605,0.28519143964545146,Normal,Normal,2743.325727,0,Normal,Normal
20363,2009,長野県,原村,４区,0.10270717090307915,0.3265137425087828,4839,6341,0.76312884403091,26.872,0.4,0.12207738464721705,0.21746327332919513,0.10905046917958766,-0.0193702137441379,Normal,Normal,3014.5,0,Normal,Normal
20363,2012,長野県,原村,４区,0.14390065741417093,0.4365717068419771,4107,6341,0.6476896388582243,26.872,0.36,0.12710857685911142,0.24257543359467806,0.19399627324729904,0.016792080555059513,Normal,Normal,2826.4,0,Normal,Normal
20363,2014,長野県,原村,４区,0.19270833333333334,0.4309895833333333,3840,6387,0.6012212306247064,32.355,0.37,0.18692070030895983,0.2762615859938208,0.15472799733951254,0.0057876330243735175,Normal,Normal,2857.7,0,Normal,Normal
20363,2017,長野県,原村,４区,0.29079981507165975,0.45700416088765605,4326,6387,0.6773132926256459,32.355,0.38,0.14380581634989695,0.2786810167162812,0.17832314417137485,0.1469939987217628,Normal,Normal,2921.1,0,Normal,Normal
20363,2021,長野県,原村,４区,0.40098887515451176,0.5990111248454882,4045,6546,0.6179346165597311,34.1395466632899,0.4,0.12564801916761767,0.3586769584490147,0.24033416639647354,0.27534085598689406,Normal,Normal,2915.358372,0,Normal,Normal
20382,2009,長野県,辰野町,５区,0.06067961165048544,0.40726727584237576,14008,17594,0.7961805160850289,30.207,0.58,0.09364452423698384,0.2349730700179533,0.17229420582442245,-0.032964912586498404,Normal,Normal,2884.3,0,Normal,Normal
20382,2012,長野県,辰野町,５区,0.09748073759847632,0.5392606700718553,11551,17594,0.6565306354439013,30.207,0.48,0.08761381205978354,0.26387218690946573,0.27538848316238956,0.009866925538692783,Normal,Normal,2689.3,0,Normal,Normal
20382,2014,長野県,辰野町,５区,0.14956398296491583,0.5558710200770635,9862,16802,0.5869539340554696,34.456,0.47,0.15939375445020854,0.2777947309531075,0.27807628912395593,-0.00982977148529271,Normal,Normal,2678.3,0,Normal,Normal
20382,2017,長野県,辰野町,５区,NA,0.5145235264141328,11774,16802,0.7007499107249137,34.456,0.47,0.10790571015232746,0.28099736192664454,0.23352616448748825,NA,Normal,Normal,2737.2,0,Normal,Normal
20382,2021,長野県,辰野町,５区,NA,0.5562694888027969,10583,15873,0.6667296667296667,37.8167849330417,0.49,0.09930097666388746,0.3501867614848953,0.20608272731790162,NA,Normal,Normal,2755.241638,0,Normal,Normal
20383,2009,長野県,箕輪町,５区,0.08471729800335884,0.3569073832182621,16077,21634,0.7431358047517796,23.56,0.72,0.11852083986211219,0.20094014415543718,0.15596723906282492,-0.03380354185875335,Normal,Normal,2942.6,0,Normal,Normal
20383,2012,長野県,箕輪町,５区,0.12837243401759532,0.4902492668621701,13640,21634,0.6304890450217251,23.56,0.59,0.10996165810605513,0.2326557187296535,0.25759354813251656,0.018410775911540195,Normal,Normal,2778.9,0,Normal,Normal
20383,2014,長野県,箕輪町,５区,0.185915024528145,0.5187494803359108,12027,20872,0.5762265235722499,27.301,0.6,0.18900715117245967,0.26692166971561615,0.2518278106202947,-0.0030921266443146578,Normal,Normal,2752,0,Normal,Normal
20383,2017,長野県,箕輪町,５区,NA,0.47948890383322124,13383,20872,0.641193944039862,27.301,0.62,0.1352465158099805,0.2642739397572306,0.2152149640759906,NA,Normal,Normal,2857.4,0,Normal,Normal
20383,2021,長野県,箕輪町,５区,NA,0.5315012881567648,12809,19683,0.6507646192145506,30.446892537933902,0.63,0.11567901173195075,0.33228125402676983,0.19922003412999495,NA,Normal,Normal,2905.105578,0,Normal,Normal
20384,2009,長野県,飯島町,５区,0.05223991665426403,0.4778984968001191,6719,8434,0.7966563907991463,30.479,0.48,0.08778335615396318,0.30092803894720827,0.17697045785291082,-0.03554343949969915,Normal,Normal,2685,0,Normal,Normal
20384,2012,長野県,飯島町,５区,0.08484005563282336,0.5917941585535466,5752,8434,0.6820014228124259,30.479,0.39,0.08717679944095039,0.303109713487072,0.28868444506647456,-0.002336743808127026,Normal,Normal,2545.4,0,Normal,Normal
20384,2014,長野県,飯島町,５区,0.14885719867161554,0.6024614182457512,5119,8151,0.6280211017053122,33.578,0.39,0.16297313198666405,0.3237889782310257,0.27867244001472546,-0.014115933315048512,Normal,Normal,2544.3,0,Normal,Normal
20384,2017,長野県,飯島町,５区,NA,0.5083228924288526,5587,8151,0.6854373696478959,33.578,0.41,0.13650334478394505,0.3153136864943048,0.19300920593454785,NA,Normal,Normal,2565.2,0,Normal,Normal
20384,2021,長野県,飯島町,５区,NA,0.5384473877851361,5436,7700,0.7059740259740259,37.0382622119308,0.41,0.10044811434804227,0.3926438373121429,0.1458035504729932,NA,Normal,Normal,2614.212358,0,Normal,Normal
20385,2009,長野県,南箕輪村,５区,0.06869525126786538,0.36698939603503916,8676,11743,0.7388231286724006,19.783,0.7,0.0851757039795206,0.22899697463346522,0.13799242140157394,-0.016480452711655214,Normal,Normal,2987.1,0,Normal,Normal
20385,2012,長野県,南箕輪村,５区,0.10435595938001069,0.4905130946018172,7484,11743,0.6373158477390786,19.783,0.58,0.08259313270581997,0.24327190772902027,0.24724118687279692,0.021762826674190716,Normal,Normal,2834.1,0,Normal,Normal
20385,2014,長野県,南箕輪村,５区,0.16770833333333332,0.5409226190476191,6720,12173,0.5520414031052329,22.419,0.58,0.15318262938726948,0.25684116597263534,0.2840814530749837,0.01452570394606384,Normal,Normal,2817.5,0,Normal,Normal
20385,2017,長野県,南箕輪村,５区,NA,0.5010501443948543,7618,12173,0.6258112215559024,22.419,0.59,0.10443829843276702,0.27117081522454894,0.22987932917030535,NA,Normal,Normal,2882.7,0,Normal,Normal
20385,2021,長野県,南箕輪村,５区,NA,0.5512653274197756,7666,12176,0.6295992115637319,24.2005578257767,0.6,0.0833333443387935,0.3450872088070799,0.20617811861269575,NA,Normal,Normal,2907.810596,0,Normal,Normal
20386,2009,長野県,中川村,５区,0.07854565639744657,0.44490702192617265,3603,4235,0.850767414403778,30.272,0.24,0.11808118081180811,0.2835651433437411,0.16134187858243154,-0.03953552441436155,全部過疎,Kaso,2631.3,0,全部過疎,Kaso
20386,2012,長野県,中川村,５区,0.10388349514563107,0.5854368932038835,3090,4235,0.7296340023612751,30.272,0.21,0.11390339425587467,0.3286553524804178,0.2567815407234657,-0.010019899110243605,全部過疎,Kaso,2524.8,0,全部過疎,Kaso
20386,2014,長野県,中川村,５区,0.19735902926481086,0.5781584582441114,2802,4081,0.686596422445479,33.361,0.21,0.20635487325955015,0.31845769368082827,0.2597007645632831,-0.008995843994739294,全部過疎,Kaso,2488.2,0,全部過疎,Kaso
20386,2017,長野県,中川村,５区,NA,0.39285714285714285,3136,4081,0.7684391080617495,33.361,0.22,0.1927554980595084,0.30077619663648125,0.0920809462206616,NA,全部過疎,Kaso,2472.6,0,全部過疎,Kaso
20386,2021,長野県,中川村,５区,NA,0.4010731052984574,2982,3926,0.7595517065715741,35.460096862497394,0.23,0.1294037940379404,0.36585365853658536,0.03521944676187205,NA,全部過疎,Kaso,2527.817685,0,全部過疎,Kaso
20388,2009,長野県,宮田村,５区,0.07021166752710377,0.4197212183789365,5811,7176,0.8097826086956522,24.549,0.59,0.10547419804741981,0.25017433751743373,0.16954688086150277,-0.03526253052031604,Normal,Normal,2936.4,0,Normal,Normal
20388,2012,長野県,宮田村,５区,0.08942091262533251,0.5400040924902804,4887,7176,0.6810200668896321,24.549,0.48,0.0888663967611336,0.2682186234817814,0.271785469008499,5.545158641989123e-4,Normal,Normal,2823,0,Normal,Normal
20388,2014,長野県,宮田村,５区,0.15655791548062184,0.573461791110138,4567,7157,0.6381165292720413,28.081,0.5,0.15478793178836905,0.29208570179274157,0.2813760893173964,0.0017699836922527856,Normal,Normal,2783.6,0,Normal,Normal
20388,2017,長野県,宮田村,５区,NA,0.506519967400163,4908,7157,0.685762190862093,28.081,0.51,0.1186266447368421,0.29132401315789475,0.21519595424226828,NA,Normal,Normal,2931.8,0,Normal,Normal
20388,2021,長野県,宮田村,５区,NA,0.554006968641115,4879,7012,0.6958071876782659,29.521613832853,0.52,0.09062501888021227,0.3681250766927243,0.18588189194839067,NA,Normal,Normal,2955.598585,0,Normal,Normal
20402,2009,長野県,松川町,５区,0.051816884400043915,0.3865407838401581,9109,11270,0.8082519964507542,28.744,0.4,0.09068654723489485,0.2434627795704907,0.1430780042696674,-0.03886966283485093,Normal,Normal,2670.2,0,Normal,Normal
20402,2012,長野県,松川町,５区,0.08171589310829817,0.5210970464135021,7110,11270,0.6308784383318545,28.744,0.36,0.08463905987688863,0.26371012870733074,0.25738691770617134,-0.00292316676859046,Normal,Normal,2574.1,0,Normal,Normal
20402,2014,長野県,松川町,５区,0.17247939124920736,0.5383639822447686,6308,11060,0.5703435804701628,32.035,0.37,0.16454284804077732,0.27779547626632684,0.2605685059784417,0.007936543208430041,Normal,Normal,2553.8,0,Normal,Normal
20402,2017,長野県,松川町,５区,NA,0.4663263859350631,7053,11060,0.6377034358047017,32.035,0.39,0.11731288169294134,0.2782275244993609,0.1880988614357022,NA,Normal,Normal,2644.7,0,Normal,Normal
20402,2021,長野県,松川町,５区,NA,0.5336349044214213,6853,10654,0.6432325886990802,33.7825206418445,0.41,0.08250038527530737,0.3808742922384443,0.15276061218297693,NA,Normal,Normal,2691.239923,0,Normal,Normal
20403,2009,長野県,高森町,５区,0.07755102040816327,0.31464585834333736,8330,10734,0.7760387553568101,27.489,0.43,0.12259615384615384,0.21009615384615385,0.10454970449718351,-0.045045133437990575,Normal,Normal,2720,0,Normal,Normal
20403,2012,長野県,高森町,５区,0.12347100302201755,0.4220751187221183,6949,10734,0.6473821501770076,27.489,0.37,0.12489343563512362,0.22634271099744246,0.19573240772467582,-0.0014224326131060672,Normal,Normal,2600.4,0,Normal,Normal
20403,2014,長野県,高森町,５区,0.22627975220084773,0.46560156504727745,6134,10580,0.579773156899811,30.352,0.39,0.20617723156532988,0.24353169469598965,0.2220698703512878,0.020102520635517845,Normal,Normal,2632.6,0,Normal,Normal
20403,2017,長野県,高森町,５区,NA,0.4230221969265794,7028,10580,0.6642722117202269,30.352,0.41,0.15033518756240194,0.24475823705605476,0.17826395987052462,NA,Normal,Normal,2741.1,0,Normal,Normal
20403,2021,長野県,高森町,５区,NA,0.49876352395672335,6470,10308,0.6276678308110206,32.0068664169788,0.41,0.10790699347395248,0.3294574154197543,0.16930610853696904,NA,Normal,Normal,2757.379661,0,Normal,Normal
20404,2009,長野県,阿南町,５区,0.06479606595313855,0.44026612669945037,3457,4726,0.7314853999153619,39.963,0.19,0.10993533215755438,0.26601998824221046,0.1742461384572399,-0.04513926620441583,全部過疎,Kaso,2556.3,0,全部過疎,Kaso
20404,2012,長野県,阿南町,５区,0.08318457693680828,0.5672973937879329,2801,4726,0.5926787981379602,39.963,0.17,0.10257326661901359,0.31379556826304505,0.2535018255248878,-0.019388689682205307,全部過疎,Kaso,2453.7,0,全部過疎,Kaso
20404,2014,長野県,阿南町,５区,0.16387259010896899,0.5750209555741828,2386,4362,0.5469967904630904,42.181,0.17,0.1686241610738255,0.30788590604026844,0.2671350495339143,-0.004751570964856511,全部過疎,Kaso,2496.7,0,全部過疎,Kaso
20404,2017,長野県,阿南町,５区,NA,0.5700365408038977,2463,4362,0.5646492434662999,42.181,0.19,0.13059548254620124,0.3297741273100616,0.24026241349383604,NA,全部過疎,Kaso,2474.2,0,全部過疎,Kaso
20404,2021,長野県,阿南町,５区,NA,0.6223628691983122,2370,3794,0.6246705324196099,44.7555657562543,0.19,0.10239935835448088,0.3920310162943515,0.2303318529039607,NA,全部過疎,Kaso,2510.933923,0,全部過疎,Kaso
20407,2009,長野県,阿智村,５区,0.07157013873596124,0.42061219995595683,4541,5832,0.7786351165980796,30.742,0.23,0.1008327706504614,0.23092505064145846,0.18968714931449837,-0.029262631914500153,一部過疎,Kaso,2549,1,一部過疎,Kaso-Merged
20407,2012,長野県,阿智村,５区,0.11298263798911636,0.508940139932625,3859,5832,0.6616941015089163,30.742,0.21,0.11724856696195936,0.24622199062011466,0.26271814931251036,-0.004265928972843003,一部過疎,Kaso,2428.5,1,一部過疎,Kaso-Merged
20407,2014,長野県,阿智村,５区,0.20736543909348443,0.5388101983002833,3530,5460,0.6465201465201466,34.017,0.21,0.20177701347090857,0.2527944969905417,0.28601570130974163,0.00558842562257586,一部過疎,Kaso,2440.4,1,一部過疎,Kaso-Merged
20407,2017,長野県,阿智村,５区,NA,0.5073904864283795,3721,5460,0.6815018315018315,34.017,0.23,0.14055676855895197,0.26774017467248906,0.2396503117558904,NA,一部過疎,Kaso,2447.4,1,一部過疎,Kaso-Merged
20407,2021,長野県,阿智村,５区,NA,0.5742686736722522,3521,5014,0.7022337455125648,35.9369872005251,0.24,0.10820247475348306,0.34613157246409904,0.22813710120815317,NA,一部過疎,Kaso,2491.555939,1,一部過疎,Kaso-Merged
20409,2009,長野県,平谷村,５区,0.056511056511056514,0.5749385749385749,407,480,0.8479166666666667,38.899,0.16,0.05707196029776675,0.1588089330024814,0.41612964193609353,-5.609037867102332e-4,全部過疎,Kaso,2451.9,0,全部過疎,Kaso
20409,2012,長野県,平谷村,５区,0.06705539358600583,0.7026239067055393,343,480,0.7145833333333333,38.899,0.15,0.06432748538011696,0.19298245614035087,0.5096414505651885,0.0027279082058888765,全部過疎,Kaso,2303,0,全部過疎,Kaso
20409,2014,長野県,平谷村,５区,0.1021671826625387,0.7554179566563467,323,398,0.8115577889447236,37.81,0.13,0.07951070336391437,0.2415902140672783,0.5138277425890684,0.022656479298624327,全部過疎,Kaso,2208,0,全部過疎,Kaso
20409,2017,長野県,平谷村,５区,NA,0.7195945945945946,296,398,0.7437185929648241,37.81,0.15,0.07718120805369127,0.2986577181208054,0.42093687647378925,NA,全部過疎,Kaso,2315,0,全部過疎,Kaso
20409,2021,長野県,平谷村,５区,NA,0.7518248175182481,274,332,0.8253012048192772,35.2941176470588,0.16,0.061818406612387675,0.33091029421925167,0.4209145232989965,NA,全部過疎,Kaso,2474.828402,0,全部過疎,Kaso
20410,2009,長野県,根羽村,５区,0.015730337078651686,0.6426966292134831,890,1015,0.8768472906403941,44.907,0.11,0.03420752565564424,0.3660205245153934,0.27667610469808973,-0.018477188576992556,全部過疎,Kaso,2394.2,0,全部過疎,Kaso
20410,2012,長野県,根羽村,５区,0.044929396662387676,0.6803594351732991,779,1015,0.767487684729064,44.907,0.1,0.03367875647668394,0.3743523316062176,0.3060071035670815,0.011250640185703736,全部過疎,Kaso,2245.1,0,全部過疎,Kaso
20410,2014,長野県,根羽村,５区,0.06896551724137931,0.7496251874062968,667,887,0.7519729425028185,49.278,0.1,0.08858858858858859,0.3708708708708709,0.3787543165354259,-0.01962307134720928,全部過疎,Kaso,2319.5,0,全部過疎,Kaso
20410,2017,長野県,根羽村,５区,NA,0.7336377473363774,657,887,0.7406989853438557,49.278,0.1,0.05061349693251534,0.3895705521472393,0.34406719518913814,NA,全部過疎,Kaso,2267.2,0,全部過疎,Kaso
